AD,election_district,pct_reported,zohran_kwame_mamdani,scott_m_stringer,selma_k_bartholomew,zellnor_myrie,adrienne_e_adams,andrew_m_cuomo,jessica_ramos,whitney_r_tilson,michael_blake,brad_lander,paperboy_love_prince,write_in
AD33-4,ED 17,99,166,1,0,2,4,131,0,0,0,2,2,2
AD33-4,ED 18,99,99,1,0,0,12,86,2,0,0,1,0,0
AD33-4,ED 19,99,117,2,0,0,2,59,0,0,0,2,0,2
AD33-4,ED 20,99,156,2,0,1,3,75,0,0,1,4,0,0
AD33-4,ED 21,87.5,136,1,0,0,8,91,0,0,0,1,0,0
AD33-4,ED 22,99,60,2,0,0,7,51,0,0,0,1,0,0
AD33-4,ED 23,87.5,117,2,0,0,6,94,0,1,0,2,0,0
AD33-4,ED 24,87.5,9,1,0,0,0,15,0,0,0,0,0,0
AD33-4,ED 25,87.5,69,1,0,0,6,35,0,0,0,3,0,0
AD33-4,ED 26,99,6,1,0,0,1,23,0,0,0,0,0,0
AD33-4,ED 27,99,51,5,0,1,16,148,1,0,1,3,0,2
AD33-4,ED 28,99,40,1,0,0,6,51,0,0,1,1,0,2
AD33-4,ED 29,99,92,2,0,0,29,140,0,0,1,6,0,0
AD33-4,ED 30,99,75,1,0,1,25,156,0,0,4,0,0,0
AD33-4,ED 31,99,63,4,0,3,24,164,0,0,2,3,1,1
AD33-4,ED 32,99,80,4,2,1,41,244,0,3,2,12,0,1
AD33-4,ED 33,99,49,2,0,4,17,154,0,0,1,2,1,0
AD33-4,ED 34,99,72,6,0,7,38,180,0,0,0,9,0,0
AD33-4,ED 35,99,74,4,0,2,69,244,1,0,4,10,0,0
AD33-4,ED 36,99,73,8,0,1,56,214,2,0,5,6,0,0
AD33-4,ED 37,85.71,56,4,0,0,43,191,1,0,0,6,0,0
AD33-4,ED 38,85.71,58,4,1,3,37,157,0,0,2,2,0,0
AD33-4,ED 39,85.71,39,3,0,0,32,130,1,0,0,2,0,1
AD33-4,ED 40,99,37,1,0,1,22,120,1,0,1,6,0,1
AD33-4,ED 41,85.71,25,6,0,0,26,101,1,0,6,1,0,0
AD33-4,ED 42,99,48,2,0,1,49,177,1,0,2,4,0,0
AD33-4,ED 43,99,26,0,0,1,23,94,0,0,1,2,0,0
AD33-4,ED 44,99,63,2,0,2,46,199,0,0,2,4,0,1
AD33-4,ED 45,99,60,3,1,1,37,179,0,0,3,2,0,0
AD33-4,ED 46,99,53,3,1,2,44,192,2,0,2,4,0,1
AD33-4,ED 47,99,52,2,0,0,30,150,0,0,3,8,0,0
AD33-4,ED 48,99,58,3,0,1,40,161,0,2,1,3,0,0
AD33-4,ED 49,99,25,2,1,0,15,71,0,0,0,1,0,0
AD33-4,ED 50,99,68,3,0,3,39,157,3,0,3,1,0,0
AD33-4,ED 51,99,99,8,0,0,55,190,0,1,4,4,2,1
AD33-4,ED 52,99,103,1,3,0,26,166,0,0,3,2,0,1
AD33-4,ED 53,99,89,1,0,0,23,107,2,0,3,4,0,0
AD33-4,ED 54,99,79,2,1,0,31,122,0,0,1,0,0,1
AD33-4,ED 55,99,48,2,0,0,32,125,1,0,0,1,1,1
AD33-4,ED 56,85.71,57,0,1,1,23,156,2,0,2,4,0,4
AD33-4,ED 57,85.71,55,3,1,2,20,92,0,2,3,1,0,0
AD33-4,ED 58,85.71,51,0,0,2,23,92,0,0,0,0,0,0
AD33-4,ED 59,85.71,30,0,0,0,7,71,0,0,3,0,0,0
AD33-4,ED 60,99,54,3,0,0,30,124,0,0,2,2,0,1
AD33-4,ED 61,99,57,3,0,0,36,129,0,0,0,4,0,0
AD33-4,ED 62,99,45,1,0,0,13,49,0,0,0,1,0,1
AD33-4,ED 63,99,58,2,0,2,10,52,2,0,1,1,0,0
AD33-4,ED 64,99,75,4,0,0,23,142,0,0,2,3,0,0
AD34-4,ED 1,99,253,3,0,1,5,87,1,2,1,56,4,0
AD34-4,ED 2,99,22,1,0,0,1,25,0,0,1,1,0,0
AD34-4,ED 3,99,160,5,0,0,5,62,1,1,1,27,0,0
AD34-4,ED 4,99,278,4,1,1,7,45,0,4,3,54,1,1
AD34-4,ED 5,99,304,4,0,1,8,72,3,0,1,54,2,1
AD34-4,ED 6,99,9,0,0,0,2,4,1,0,0,3,0,0
AD34-4,ED 7,99,249,3,0,2,7,66,2,1,1,39,1,0
AD34-4,ED 8,99,312,6,1,5,5,77,0,4,0,47,0,0
AD34-4,ED 9,99,190,2,1,1,8,69,2,2,1,29,0,0
AD34-4,ED 10,99,99,1,0,0,3,87,5,0,3,1,0,0
AD34-4,ED 11,87.5,47,2,0,0,1,44,2,1,2,1,0,0
AD34-4,ED 12,99,385,3,0,3,5,79,1,3,0,71,2,0
AD34-4,ED 13,99,324,3,1,2,14,56,4,3,1,45,0,0
AD34-4,ED 14,99,298,8,0,7,10,112,1,0,0,42,3,0
AD34-4,ED 15,99,69,0,0,1,1,39,1,0,0,8,0,0
AD34-4,ED 16,99,39,4,0,1,3,30,3,0,1,5,0,0
AD34-4,ED 17,99,274,0,0,2,8,50,2,1,0,29,1,0
AD34-4,ED 18,99,315,4,1,3,7,67,1,2,2,43,0,2
AD34-4,ED 19,99,340,2,0,4,5,62,3,3,0,21,0,1
AD34-4,ED 20,99,333,4,0,2,6,71,3,7,0,42,1,0
AD34-4,ED 21,99,63,1,0,0,8,118,10,0,2,1,0,0
AD34-4,ED 22,99,59,0,0,0,5,71,3,0,0,4,0,0
AD34-4,ED 23,99,100,0,0,0,4,41,0,2,0,15,0,0
AD34-4,ED 24,99,269,4,0,1,7,49,1,3,0,33,0,0
AD34-4,ED 25,99,198,10,1,0,18,114,4,3,0,63,1,1
AD34-4,ED 26,99,21,2,0,0,1,20,0,1,0,2,0,0
AD34-4,ED 27,99,100,0,1,0,1,50,0,1,0,14,0,0
AD34-4,ED 28,87.5,58,0,0,1,3,43,4,1,0,0,0,0
AD34-4,ED 29,99,72,1,0,1,1,60,4,0,0,1,0,0
AD34-4,ED 30,99,101,0,1,0,1,46,1,0,0,5,0,0
AD34-4,ED 31,99,212,1,0,1,1,45,0,1,0,4,0,0
AD34-4,ED 32,99,100,0,0,0,2,52,2,0,0,4,1,1
AD34-4,ED 33,85.71,47,0,0,1,1,25,1,0,0,2,0,0
AD34-4,ED 34,85.71,102,1,0,1,3,50,0,0,0,1,0,0
AD34-4,ED 35,85.71,52,0,0,0,1,49,1,0,0,2,0,0
AD34-4,ED 36,99,186,3,0,0,6,64,5,0,0,12,0,0
AD34-4,ED 37,99,73,0,0,0,2,32,1,2,0,6,1,0
AD34-4,ED 38,99,67,2,0,1,3,41,1,0,1,9,0,0
AD34-4,ED 39,99,182,4,0,3,8,85,5,1,1,52,0,0
AD34-4,ED 40,99,81,2,1,1,1,51,2,0,0,4,0,0
AD34-4,ED 41,99,199,6,1,2,15,90,3,3,1,41,0,2
AD34-4,ED 42,99,111,2,0,2,11,80,6,2,1,31,0,1
AD34-4,ED 43,99,131,1,0,0,2,71,8,0,0,12,0,0
AD34-4,ED 44,87.5,113,4,0,1,3,67,4,1,0,13,0,0
AD34-4,ED 45,87.5,63,2,0,0,1,24,0,0,0,3,1,0
AD34-4,ED 46,87.5,135,4,0,3,18,133,5,0,0,27,0,0
AD34-4,ED 47,85.71,85,3,0,5,10,102,4,4,1,11,1,0
AD34-4,ED 48,87.5,115,4,0,0,3,62,6,2,0,9,0,0
AD34-4,ED 49,99,202,6,0,1,8,93,9,1,0,52,0,1
AD34-4,ED 50,99,22,1,0,0,0,20,2,0,0,4,0,0
AD34-4,ED 51,85.71,89,3,0,1,5,79,4,1,0,16,0,0
AD34-4,ED 52,99,167,2,0,1,5,121,12,0,0,19,0,0
AD34-4,ED 53,99,8,0,0,0,0,6,0,0,0,0,0,0
AD34-4,ED 54,99,86,1,0,0,4,58,5,0,0,0,0,0
AD34-4,ED 55,99,43,1,0,0,0,13,2,0,0,0,0,0
AD34-4,ED 56,99,79,2,0,0,4,77,3,0,0,3,0,0
AD34-4,ED 57,99,7,0,0,0,0,7,0,0,0,0,0,0
AD34-4,ED 58,99,0,0,0,0,0,0,0,0,0,0,0,0
AD34-4,ED 59,99,0,0,0,0,0,0,0,0,0,0,0,0
AD34-4,ED 60,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 1,99,94,5,0,1,7,76,1,2,0,8,0,0
AD35-4,ED 2,99,77,0,0,1,1,51,5,0,0,1,0,0
AD35-4,ED 3,99,76,1,1,0,0,48,3,0,1,1,0,0
AD35-4,ED 4,99,73,2,1,1,13,63,4,0,0,3,0,0
AD35-4,ED 5,99,74,7,0,1,18,99,4,0,0,3,0,0
AD35-4,ED 6,99,88,6,0,2,26,96,7,0,1,3,1,0
AD35-4,ED 7,99,117,3,0,0,31,147,6,0,3,3,1,2
AD35-4,ED 8,99,113,5,1,3,41,148,12,0,1,5,0,1
AD35-4,ED 9,99,74,3,0,0,0,98,0,2,0,19,0,0
AD35-4,ED 10,99,43,1,0,0,9,56,4,0,0,0,0,0
AD35-4,ED 11,85.71,55,1,0,0,13,52,4,0,1,1,0,0
AD35-4,ED 12,99,103,2,0,1,11,95,4,0,0,2,0,1
AD35-4,ED 13,99,80,2,0,0,12,91,3,0,1,1,0,0
AD35-4,ED 14,99,96,3,1,3,15,109,4,2,0,6,1,0
AD35-4,ED 15,99,53,0,1,0,13,87,3,0,1,2,0,1
AD35-4,ED 16,99,102,2,0,2,37,126,2,0,3,3,1,1
AD35-4,ED 17,99,83,2,1,1,8,43,4,0,0,0,0,0
AD35-4,ED 18,99,43,0,0,0,2,38,2,1,0,2,0,0
AD35-4,ED 19,99,50,1,0,0,1,41,3,0,0,1,0,0
AD35-4,ED 20,99,24,0,0,1,2,18,1,0,0,0,0,0
AD35-4,ED 21,99,14,4,0,0,8,41,0,1,0,1,2,2
AD35-4,ED 22,99,70,3,0,0,1,65,2,0,0,4,0,0
AD35-4,ED 23,99,50,0,0,1,2,71,0,0,0,1,0,1
AD35-4,ED 24,99,66,3,0,0,0,48,4,0,1,3,0,0
AD35-4,ED 25,99,76,8,2,1,3,119,7,0,2,5,1,0
AD35-4,ED 26,99,81,1,1,1,17,118,7,1,0,1,0,0
AD35-4,ED 27,99,25,1,0,1,0,22,1,0,0,0,0,0
AD35-4,ED 28,50,7,0,0,0,0,8,0,1,0,1,0,0
AD35-4,ED 29,99,63,0,0,0,0,43,2,0,0,4,0,0
AD35-4,ED 30,99,101,4,0,1,6,90,2,2,0,9,0,0
AD35-4,ED 31,50,19,1,0,0,1,20,0,0,0,1,0,0
AD35-4,ED 32,99,76,3,0,0,19,129,2,0,4,7,1,0
AD35-4,ED 33,99,67,4,1,1,26,142,8,0,2,2,1,1
AD35-4,ED 34,99,46,2,0,2,19,131,4,1,1,2,0,0
AD35-4,ED 35,99,53,3,0,1,19,121,3,0,1,5,0,0
AD35-4,ED 36,99,71,3,0,4,21,127,7,1,2,4,1,1
AD35-4,ED 37,99,44,2,0,0,4,69,1,1,0,7,0,0
AD35-4,ED 38,99,82,5,0,3,8,77,2,1,0,11,1,1
AD35-4,ED 39,99,112,2,1,0,9,118,3,2,2,9,0,3
AD35-4,ED 40,99,63,4,0,0,6,95,0,2,1,8,1,1
AD35-4,ED 41,99,74,8,0,0,7,90,1,1,0,19,1,0
AD35-4,ED 42,99,74,2,0,0,8,132,1,3,0,9,0,0
AD35-4,ED 43,50,19,1,0,0,2,21,1,0,0,1,0,0
AD35-4,ED 44,50,14,0,0,1,0,20,1,0,1,1,0,0
AD35-4,ED 45,99,41,0,0,0,5,59,0,0,0,3,1,0
AD35-4,ED 46,99,57,4,0,1,5,85,1,0,0,7,0,0
AD35-4,ED 47,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 48,99,27,0,0,0,0,12,0,0,0,0,0,0
AD35-4,ED 49,99,66,1,0,0,8,56,3,1,0,10,0,0
AD35-4,ED 50,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 51,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 52,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 53,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 54,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 55,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 56,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 57,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 58,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 59,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 60,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 61,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 62,50,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 63,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 64,99,0,0,0,0,0,0,0,0,0,0,0,0
AD35-4,ED 65,99,0,0,0,0,0,0,0,0,0,0,0,0
AD36-4,ED 1,99,159,5,0,2,7,86,4,2,0,13,2,0
AD36-4,ED 2,99,168,2,0,3,1,24,3,2,0,16,0,0
AD36-4,ED 3,99,297,1,0,4,6,79,0,1,3,56,1,1
AD36-4,ED 4,99,245,6,0,1,12,76,2,0,3,59,0,0
AD36-4,ED 5,99,369,4,1,5,13,89,3,5,2,77,2,2
AD36-4,ED 6,99,69,3,0,0,21,86,0,0,0,1,0,0
AD36-4,ED 7,99,227,2,1,2,23,78,2,0,3,5,2,0
AD36-4,ED 8,99,239,3,0,1,7,86,2,0,1,23,0,1
AD36-4,ED 9,99,252,2,0,1,6,32,1,0,1,31,0,0
AD36-4,ED 10,99,452,8,1,3,8,63,3,1,0,45,2,1
AD36-4,ED 11,99,155,1,0,1,6,44,0,5,1,24,1,0
AD36-4,ED 12,99,318,2,0,3,8,36,3,6,2,51,0,0
AD36-4,ED 13,99,260,2,0,3,5,68,2,1,1,26,1,2
AD36-4,ED 14,99,383,0,0,10,9,58,2,0,0,43,1,0
AD36-4,ED 15,99,115,2,0,1,4,13,1,2,0,11,0,0
AD36-4,ED 16,99,268,3,0,3,6,66,3,0,0,33,0,1
AD36-4,ED 17,99,403,7,1,5,12,70,1,2,1,68,1,1
AD36-4,ED 18,99,206,3,0,3,5,29,1,1,1,30,1,0
AD36-4,ED 19,99,375,14,0,10,16,85,2,0,0,69,0,0
AD36-4,ED 20,99,444,5,0,4,16,58,1,4,0,54,3,0
AD36-4,ED 21,99,393,3,1,7,7,52,0,5,4,40,1,0
AD36-4,ED 22,99,449,4,1,8,7,60,1,0,1,44,0,0
AD36-4,ED 23,99,388,2,0,1,8,42,3,3,0,55,1,0
AD36-4,ED 24,99,290,2,0,4,5,43,2,2,2,31,1,0
AD36-4,ED 25,99,405,8,0,2,14,60,1,1,0,76,1,0
AD36-4,ED 26,99,240,0,0,3,2,30,0,0,0,42,0,0
AD36-4,ED 27,99,124,0,0,0,0,17,1,1,0,23,0,0
AD36-4,ED 28,99,370,4,0,0,10,59,0,3,2,33,2,1
AD36-4,ED 29,99,46,1,0,2,0,10,0,0,0,4,0,0
AD36-4,ED 30,99,179,0,0,1,1,39,0,2,0,17,1,0
AD36-4,ED 31,99,223,1,0,2,6,34,0,1,0,23,0,0
AD36-4,ED 32,99,279,2,0,6,2,59,2,3,0,55,0,0
AD36-4,ED 33,99,38,0,0,0,1,4,0,0,0,2,0,0
AD36-4,ED 34,50,10,1,0,0,0,0,0,0,0,1,0,0
AD36-4,ED 35,99,287,6,1,8,5,57,3,8,2,80,1,0
AD36-4,ED 36,99,175,4,0,5,9,45,3,14,1,41,0,0
AD36-4,ED 37,99,236,3,0,3,6,23,0,2,1,43,1,0
AD36-4,ED 38,99,58,1,0,1,13,117,0,1,1,1,0,0
AD36-4,ED 39,99,48,4,0,1,15,117,3,1,1,1,0,1
AD36-4,ED 40,99,70,3,1,0,20,120,1,0,1,2,0,2
AD36-4,ED 41,99,326,4,0,4,10,34,1,4,2,61,0,0
AD36-4,ED 42,99,331,2,0,8,9,46,5,5,0,48,0,0
AD36-4,ED 43,99,204,2,0,1,8,26,0,2,2,21,0,0
AD36-4,ED 44,99,342,4,0,2,10,73,1,0,2,52,0,0
AD36-4,ED 45,99,196,2,0,3,6,32,1,3,1,19,0,0
AD36-4,ED 46,99,82,0,0,0,17,108,2,1,1,3,0,0
AD36-4,ED 47,99,63,2,0,1,22,110,2,0,1,3,2,0
AD36-4,ED 48,99,162,4,0,2,2,26,0,0,1,17,1,0
AD36-4,ED 49,99,204,2,0,6,10,46,1,3,2,61,0,0
AD36-4,ED 50,99,20,1,0,1,0,7,0,0,0,4,0,0
AD36-4,ED 51,50,41,0,0,1,3,5,0,0,0,1,0,0
AD36-4,ED 52,99,45,0,0,1,1,18,0,0,0,3,0,0
AD36-4,ED 53,99,92,0,0,1,4,21,3,1,0,25,0,0
AD36-4,ED 54,99,298,4,0,4,5,46,5,1,8,40,1,0
AD36-4,ED 55,99,284,5,0,4,7,66,0,1,0,44,0,2
AD36-4,ED 56,99,270,12,0,1,22,209,4,6,0,123,1,2
AD36-4,ED 57,99,391,1,0,1,7,64,1,1,1,45,0,0
AD36-4,ED 58,99,256,2,0,2,5,35,2,1,0,38,1,0
AD36-4,ED 59,99,216,6,0,2,9,61,0,1,0,68,0,0
AD36-4,ED 60,99,217,2,1,3,5,37,1,0,2,33,1,0
AD36-4,ED 61,99,265,1,0,5,7,35,0,4,0,31,0,0
AD36-4,ED 62,99,370,4,0,4,5,50,1,4,1,34,0,0
AD36-4,ED 63,99,428,5,0,7,3,55,2,4,2,79,1,0
AD36-4,ED 64,99,159,2,1,1,3,42,1,3,0,38,1,0
AD36-4,ED 65,99,319,5,0,5,17,51,2,2,1,38,0,1
AD36-4,ED 66,99,61,0,0,1,3,3,0,3,0,15,0,0
AD36-4,ED 67,99,21,0,0,0,0,2,0,0,0,1,0,0
AD36-4,ED 68,99,0,0,0,0,0,0,0,0,0,0,0,0
AD36-4,ED 69,99,0,0,0,0,0,0,0,0,0,0,0,0
AD36-4,ED 70,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 1,99,339,3,2,5,24,91,1,4,1,63,0,0
AD37-4,ED 2,99,352,5,2,9,20,121,2,9,3,110,1,1
AD37-4,ED 3,85.71,288,7,0,5,16,109,4,13,2,133,2,0
AD37-4,ED 4,99,127,12,0,4,13,99,2,2,0,81,0,0
AD37-4,ED 5,99,180,3,3,7,10,77,1,4,1,54,0,0
AD37-4,ED 6,99,245,7,1,8,9,126,3,8,4,105,0,0
AD37-4,ED 7,99,268,4,3,3,14,64,3,8,1,100,0,1
AD37-4,ED 8,99,284,4,0,4,10,45,1,3,2,66,2,1
AD37-4,ED 9,85.71,137,5,1,4,14,33,1,6,1,49,0,0
AD37-4,ED 10,99,0,0,0,0,0,1,0,0,0,0,0,0
AD37-4,ED 11,50,18,1,1,0,0,7,2,0,0,1,1,0
AD37-4,ED 12,99,311,2,0,1,3,48,1,0,0,27,0,0
AD37-4,ED 13,99,31,0,0,0,1,7,1,0,0,2,0,0
AD37-4,ED 14,99,208,6,0,1,7,83,0,1,1,20,2,0
AD37-4,ED 15,99,42,0,0,0,1,36,1,0,0,4,0,0
AD37-4,ED 16,99,132,1,0,0,3,29,1,0,0,6,1,0
AD37-4,ED 17,99,113,1,0,0,6,70,2,0,1,5,1,0
AD37-4,ED 18,99,135,1,0,0,1,81,2,1,1,4,0,0
AD37-4,ED 19,99,235,7,1,0,5,74,0,0,0,25,0,0
AD37-4,ED 20,99,267,5,0,2,5,70,1,2,0,30,0,0
AD37-4,ED 21,99,227,6,0,2,8,95,4,3,1,75,1,1
AD37-4,ED 22,99,311,8,0,2,10,71,2,2,1,79,1,0
AD37-4,ED 23,99,239,3,0,3,7,70,2,1,1,46,1,0
AD37-4,ED 24,99,299,3,1,2,11,79,3,0,6,35,2,0
AD37-4,ED 25,99,229,6,0,1,12,71,1,3,3,51,0,0
AD37-4,ED 26,99,210,1,0,3,6,70,1,4,0,46,0,0
AD37-4,ED 27,99,316,9,0,4,7,99,0,4,0,61,1,0
AD37-4,ED 28,99,315,7,0,4,12,94,3,5,2,62,0,1
AD37-4,ED 29,99,232,2,0,0,7,56,0,1,0,50,2,0
AD37-4,ED 30,62.5,170,0,0,1,7,49,2,1,0,32,0,0
AD37-4,ED 31,62.5,160,4,0,3,5,70,1,2,2,58,1,0
AD37-4,ED 32,99,116,1,0,0,2,25,1,0,0,18,0,0
AD37-4,ED 33,99,174,3,0,3,9,51,0,0,0,37,0,1
AD37-4,ED 34,99,0,0,0,0,0,1,0,0,1,0,0,0
AD37-4,ED 35,99,301,16,0,4,27,126,4,7,1,133,2,0
AD37-4,ED 36,62.5,147,12,1,6,14,111,3,2,1,50,0,0
AD37-4,ED 37,62.5,84,0,0,2,4,24,0,0,0,16,0,1
AD37-4,ED 38,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 39,75,28,5,0,0,3,50,0,1,1,6,1,1
AD37-4,ED 40,75,44,1,1,0,2,61,0,2,0,9,1,1
AD37-4,ED 41,99,6,0,0,0,0,2,0,0,0,0,0,0
AD37-4,ED 42,99,166,5,0,6,4,44,1,4,0,42,0,1
AD37-4,ED 43,99,97,2,0,0,6,52,0,1,2,5,0,0
AD37-4,ED 44,99,205,0,0,0,6,36,0,0,1,19,1,2
AD37-4,ED 45,99,53,2,0,0,5,18,0,2,0,7,1,0
AD37-4,ED 46,75,13,0,0,0,2,12,0,0,0,0,0,0
AD37-4,ED 47,99,96,8,0,0,3,79,1,1,1,6,1,1
AD37-4,ED 48,99,89,0,0,0,2,59,2,3,0,3,0,0
AD37-4,ED 49,50,19,1,0,0,0,25,0,0,0,3,0,0
AD37-4,ED 50,50,28,0,0,2,1,25,2,0,0,2,0,0
AD37-4,ED 51,50,24,1,0,1,0,31,2,7,0,3,0,0
AD37-4,ED 52,99,248,5,0,2,2,41,0,3,2,24,1,0
AD37-4,ED 53,99,244,1,0,2,9,40,1,3,2,15,2,0
AD37-4,ED 54,99,292,2,0,0,1,32,1,1,0,20,1,0
AD37-4,ED 55,99,240,1,0,1,7,34,0,0,1,24,1,0
AD37-4,ED 56,99,192,6,0,1,6,45,0,0,0,17,2,0
AD37-4,ED 57,99,324,2,1,1,4,32,0,0,1,31,0,0
AD37-4,ED 58,99,129,1,1,0,0,24,0,1,0,10,0,0
AD37-4,ED 59,99,217,0,1,4,3,22,0,0,0,16,1,0
AD37-4,ED 60,99,154,0,0,0,4,19,2,0,0,10,0,0
AD37-4,ED 61,99,274,1,0,0,3,23,0,0,0,6,0,0
AD37-4,ED 62,99,126,1,0,1,0,15,0,0,1,8,0,1
AD37-4,ED 63,99,311,0,0,1,7,48,0,0,0,15,0,0
AD37-4,ED 64,99,406,2,0,1,1,51,0,0,2,21,2,0
AD37-4,ED 65,99,298,1,0,0,2,39,2,3,0,20,0,0
AD37-4,ED 66,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 67,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 68,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 69,99,0,0,0,0,0,0,0,0,0,0,0,0
AD37-4,ED 70,99,0,0,0,0,0,0,0,0,0,0,0,0
AD38-4,ED 1,99,334,0,0,1,2,44,2,0,0,11,0,0
AD38-4,ED 2,99,445,0,0,1,5,44,2,0,1,16,0,0
AD38-4,ED 3,99,359,2,0,2,0,34,2,3,0,17,0,1
AD38-4,ED 4,99,400,3,0,0,3,41,0,1,0,28,2,0
AD38-4,ED 5,99,115,0,1,0,2,10,2,0,1,4,0,0
AD38-4,ED 6,99,335,2,0,0,5,44,1,0,2,27,1,0
AD38-4,ED 7,99,188,1,0,1,1,37,1,0,0,11,3,0
AD38-4,ED 8,99,0,0,0,0,0,0,0,0,0,0,0,0
AD38-4,ED 9,99,111,4,0,2,7,72,1,0,0,21,1,0
AD38-4,ED 10,99,113,4,0,1,6,69,1,3,0,11,1,0
AD38-4,ED 11,99,94,3,0,0,5,63,1,2,0,3,0,0
AD38-4,ED 12,99,143,5,0,0,2,54,2,2,1,5,0,0
AD38-4,ED 13,99,37,0,0,0,1,25,0,0,0,2,2,0
AD38-4,ED 14,99,87,1,0,0,5,79,0,1,0,13,0,0
AD38-4,ED 15,99,106,7,0,3,3,67,0,0,3,7,0,3
AD38-4,ED 16,99,16,1,0,0,0,4,0,0,0,2,1,0
AD38-4,ED 17,99,84,8,0,1,7,97,0,1,2,21,1,0
AD38-4,ED 18,99,72,1,0,0,6,41,1,0,0,6,0,0
AD38-4,ED 19,99,85,4,0,0,5,71,1,1,1,7,0,0
AD38-4,ED 20,99,123,3,0,3,8,81,0,1,1,13,0,2
AD38-4,ED 21,99,83,1,0,1,4,67,3,2,0,11,1,0
AD38-4,ED 22,99,48,2,0,0,8,22,0,3,0,2,0,0
AD38-4,ED 23,99,112,6,0,1,5,79,0,0,1,9,1,4
AD38-4,ED 24,99,81,0,0,2,6,61,2,0,0,5,0,1
AD38-4,ED 25,99,48,1,0,0,2,36,1,0,0,1,0,0
AD38-4,ED 26,99,88,3,0,0,1,64,1,0,0,8,0,0
AD38-4,ED 27,99,43,0,1,0,2,33,0,1,0,1,0,0
AD38-4,ED 28,99,90,2,1,2,3,75,0,1,0,4,1,0
AD38-4,ED 29,99,83,0,0,0,2,49,3,1,0,2,0,0
AD38-4,ED 30,99,53,3,0,0,2,43,1,0,1,5,0,0
AD38-4,ED 31,99,64,4,0,1,3,58,0,0,0,5,1,0
AD38-4,ED 32,99,112,7,0,0,1,81,0,1,0,10,0,0
AD38-4,ED 33,99,107,3,1,1,6,88,2,1,0,3,1,0
AD38-4,ED 34,99,85,2,1,0,5,82,2,0,0,1,0,0
AD38-4,ED 35,99,91,4,0,1,6,89,0,0,0,5,0,1
AD38-4,ED 36,99,165,0,0,1,3,40,0,0,1,2,0,0
AD38-4,ED 37,99,188,2,0,0,2,54,1,0,0,3,0,0
AD38-4,ED 38,99,76,1,0,0,1,36,0,1,0,1,0,0
AD38-4,ED 39,99,78,0,0,0,1,39,0,0,2,5,0,0
AD38-4,ED 40,99,49,1,0,0,3,25,0,0,0,1,0,0
AD38-4,ED 41,99,52,2,0,0,2,30,0,0,0,3,0,0
AD38-4,ED 42,99,88,1,1,0,3,14,1,1,0,7,0,0
AD38-4,ED 43,99,0,0,0,0,0,0,0,0,0,0,0,0
AD38-4,ED 44,99,124,1,0,0,1,18,0,1,1,10,1,1
AD38-4,ED 45,99,41,0,0,0,0,42,2,0,0,1,0,0
AD38-4,ED 46,99,167,1,0,1,5,73,0,2,1,15,2,0
AD38-4,ED 47,99,137,2,1,1,6,126,0,0,2,23,1,0
AD38-4,ED 48,99,88,0,0,0,1,57,2,0,0,0,0,0
AD38-4,ED 49,99,22,1,0,0,9,25,0,0,1,0,0,0
AD38-4,ED 50,99,113,0,0,0,8,70,1,0,1,4,0,0
AD38-4,ED 51,99,108,0,1,0,2,82,0,1,0,0,0,0
AD38-4,ED 52,99,32,1,1,0,0,14,0,0,0,2,0,0
AD38-4,ED 53,99,96,3,1,2,8,34,1,1,1,13,0,1
AD38-4,ED 54,99,157,1,0,0,2,23,1,1,1,13,0,0
AD38-4,ED 55,99,0,0,0,0,0,0,0,0,0,0,0,0
AD39-4,ED 1,99,289,6,0,6,10,122,14,1,1,57,0,0
AD39-4,ED 2,99,297,14,1,8,24,132,5,3,2,161,1,1
AD39-4,ED 3,99,238,11,0,2,12,104,6,3,2,49,0,2
AD39-4,ED 4,99,248,6,1,5,8,85,4,5,2,77,1,0
AD39-4,ED 5,99,236,7,0,1,16,101,5,0,1,57,0,0
